60977493,180,102050,102223
312872682,181,102045,102284
316602906,109,102052,102226
316693006,109,102041,102226
345311396,36,102051,102185
345378490,28,102056,102185
345404793,36,102042,102185
345433173,182,102044,102185
375400117,183,102053,102189
375705856,184,102045,102232
380717018,185,102059,102192
380718332,185,102046,102192
380754509,186,102048,102203
038076654X,187,102053,102212
380807866,187,102044,102192
385316895,188,102050,102285
385497466,53,102045,102286
385508042,19,102052,102230
385509456,189,102052,102286
385511612,19,102052,102286
385730586,190,102052,102287
425164403,191,102050,102164
440234964,192,102045,102288
446605484,109,102042,102289
446610399,193,102042,102231
449006522,194,102041,102185
449911004,195,102047,102185
451162072,120,102051,102214
451186648,196,102045,102214
452282152,197,102042,102290
051513290X,198,102041,102291
553580388,199,102042,102196
590598848,200,102056,102182
590629719,201,102047,102182
671023616,48,102050,102197
671027387,112,102041,102197
684848783,202,102044,102167
743486226,112,102052,102292
786863986,203,102050,102233
803251718,204,102071,102293
804117934,205,102050,102294
140003180X,206,102049,102245
155874262X,15,102046,102172
60987103,207,102047,102295
151008116,208,102041,102296
375704965,209,102045,102297
525947647,210,102052,102298
804111359,211,102046,102185
1558744150,15,102047,102172
435272683,212,102056,102299
316782505,114,102042,102226
006102063X,213,102041,102195
60013117,213,102041,102300
60199563,213,102042,102200
006052779X,214,102052,102301
60563079,215,102052,102301
60809027,216,102048,102223
61040967,213,102042,102300
61050474,213,102050,102302
61052515,213,102053,102302
61052523,213,102053,102191
64472264,217,102041,102303
140620664,42,102051,102256
312148267,218,102047,102210
312156960,219,102053,102304
312890044,220,102051,102305
034543191X,221,102044,102266
373836023,222,102049,102306
375751513,223,102050,102307
375801677,224,102044,102308
375814248,225,102041,102308
375823352,76,102041,102308
037582345X,76,102041,102308
375823468,76,102041,102308
380730448,172,102053,102223
380973839,166,102053,102309
385327773,226,102052,102310
394586239,227,102065,102311
439510112,228,102052,102312
440241413,229,102052,102176
451409256,230,102045,102240
451523415,231,102048,102313
451526279,42,102047,102313
451526341,232,102049,102314
486415864,233,102042,102262
553280589,234,102067,102196
571197639,40,102069,102315
670035262,235,102041,102316
679423079,233,102046,102189
679751343,236,102051,102232
684833395,237,102047,102317
743245024,238,102041,102318
749748001,239,102041,102319
749748028,239,102041,102319
963094424,240,102046,102320
1401201172,241,102052,102321
1563892278,240,102050,102321
1563898586,241,102041,102321
156971620X,240,102041,102322
1592571301,242,102052,102323
374270325,243,102050,102324
375719180,244,102041,102297
440235502,245,102044,102176
044023722X,19,102042,102325
1573225487,246,102047,102326
1853260673,69,102053,102209
60977477,247,102044,102223
345391691,248,102042,102185
520011171,249,102072,102327
553278746,250,102065,102328
670856045,251,102056,102329
872200760,252,102067,102330
937858994,253,102064,102331
671649949,254,102048,102332
590431110,255,102046,102333
64470113,256,102065,102334
553571486,257,102045,102335
972044205,258,102041,102336
312963009,259,102053,102210
345430476,260,102044,102185
345435869,261,102044,102337
380728729,262,102050,102192
038081840X,263,102042,102338
449912302,264,102053,102185
055329198X,265,102053,102193
671018930,266,102045,102197
812541642,267,102045,102198
312988699,268,102049,102339
486282112,269,102051,102262
8483007010,270,102044,102340
670815373,271,102064,102341
385313748,272,102051,102342
1575843366,273,102044,102343
684193957,48,102059,102167
345371984,154,102059,102185
380730138,274,102050,102223
1573228737,275,102041,102326
9681500555,276,102045,102344
380711109,277,102065,102345
452283914,278,102052,102290
425120279,123,102065,102164
067153484X,279,102050,102197
380728273,280,102045,102192
8433914545,281,102047,102346
8484509141,120,102041,102228
446606197,282,102044,102231
771076002,283,102041,102347
771088191,284,102053,102348
1559703237,285,102047,102349
3596214629,286,102069,102350
62770500,287,102046,102351
671847546,288,102046,102352
60188731,289,102042,102200
140374248,290,102045,102353
142001740,291,102052,102213
195086295,292,102056,102158
312995423,112,102052,102210
380704587,293,102048,102192
380815923,294,102042,102223
385416342,19,102043,102230
385418493,295,102047,102245
038542471X,19,102046,102230
425098109,296,102064,102164
449005410,297,102042,102185
449202631,298,102058,102249
449207544,298,102065,102249
515128554,299,102045,102291
517577402,154,102059,102311
590450875,300,102059,102182
590481371,301,102047,102182
067103619X,302,102045,102197
684177730,303,102057,102167
684180200,304,102054,102354
743411269,302,102052,102355
743470389,305,102049,102236
076218857X,306,102045,102356
767905938,307,102045,102357
800706544,308,102073,102358
801096677,309,102068,102359
849953014,310,102053,102360
891091963,311,102048,102361
915811537,312,102051,102362
927545373,313,102048,102363
1575024179,314,102053,102364
1880185008,315,102043,102365
140345809,316,102043,102366
156528207,317,102070,102296
380012863,318,102074,102192
451154916,319,102047,102214
785815147,320,102041,102367
875421288,321,102067,102368
1567184294,322,102045,102368
156718796X,323,102050,102368
1862047626,324,102045,102369
20437501,325,102075,102183
198320264,326,102042,102158
373196989,327,102052,102370
373245580,328,102052,102370
451527747,329,102045,102313
671867113,46,102053,102197
812504208,330,102067,102198
60173289,128,102047,102300
60973897,331,102043,102223
006101351X,247,102050,102195
140104682,332,102067,102371
312143370,333,102047,102210
316666343,334,102041,102226
039456894X,335,102059,102311
440224675,336,102045,102325
449002632,337,102050,102372
449213773,338,102065,102249
452279690,339,102044,102290
553569058,338,102056,102193
679427430,340,102046,102166
679725393,341,102065,102297
802114369,342,102046,102362
803233019,343,102048,102293
819154946,344,102064,102373
897322339,345,102053,102374
940322978,346,102041,102375
1573225126,347,102053,102326
1579651658,348,102045,102376
1878424319,349,102053,102377
8401351421,350,102060,102378
8423324311,351,102051,102379
8427007450,352,102057,102380
8429734996,353,102059,102381
8429736131,354,102046,102381
8440616252,355,102043,102382
8472224260,356,102054,102383
8472227421,356,102058,102384
8474103347,357,102064,102385
8475960936,358,102060,102386
8477830029,359,102064,102387
8478091246,360,102065,102340
8478097732,361,102056,102340
8478098267,362,102056,102340
8478800336,363,102065,102388
8478884963,50,102044,102389
8483002523,361,102053,102340
8486433193,364,102060,102340
600586898,365,102056,102390
1853260622,366,102053,102209
1857938011,367,102047,102252
60804157,368,102076,102259
8466601090,369,102041,102391
140382658,370,102047,102366
152012966,371,102053,102296
312283784,372,102042,102304
345297709,163,102057,102185
345313097,163,102058,102185
345335465,373,102043,102266
345416848,374,102053,102266
385333404,375,102045,102392
044021145X,19,102059,102393
449212084,376,102065,102249
553582682,377,102045,102196
590947257,378,102053,102394
074345829X,379,102052,102395
786913878,380,102042,102396
801491827,381,102062,102397
816729913,382,102046,102398
843136685,383,102051,102399
866119531,77,102045,102400
866119566,233,102067,102400
870441663,384,102077,102401
1561561428,269,102059,102402
553210092,385,102078,102193
553258524,373,102076,102193
688163726,271,102050,102403
1569471096,386,102050,102404
055358099X,387,102045,102196
316168815,334,102049,102229
014023828X,251,102047,102213
316314927,388,102050,102229
345424719,389,102044,102185
375414746,390,102052,102218
375726403,391,102041,102297
385503857,338,102052,102405
425156842,392,102053,102164
440226104,393,102044,102176
452277337,394,102053,102290
553802488,395,102052,102193
671021001,396,102050,102197
767903579,397,102044,102357
805063897,398,102041,102406
679777431,399,102053,102232
553285343,400,102065,102193
486285529,401,102056,102262
671002481,157,102047,102197
812523385,402,102056,102198
895774666,403,102046,102407
20199090,404,102046,102408
385495145,405,102041,102409
679733825,406,102043,102297
842329129,52,102047,102199
345451260,407,102041,102185
740700235,408,102041,102410
380973545,409,102044,102309
393321576,410,102042,102246
743424425,120,102042,102197
786868015,411,102042,102233
446610178,412,102042,102231
684854953,413,102050,102317
743229878,46,102041,102317
380617625,414,102054,102238
380732335,415,102045,102195
385337132,416,102052,102342
440235057,417,102045,102325
445402040,417,102060,102239
618119760,418,102041,102411
871138646,419,102052,102220
26329859,420,102056,102412
60621257,421,102048,102191
60915544,40,102067,102223
60917016,40,102065,102223
60925000,422,102051,102223
60932759,234,102045,102223
61000280,129,102065,102195
192815318,423,102057,102158
312195516,424,102050,102413
380792664,425,102053,102192
393048977,426,102045,102246
399137807,160,102059,102163
039914739X,427,102042,102414
451203046,50,102042,102214
451410556,428,102041,102240
451523318,429,102061,102214
486281965,430,102051,102262
486292940,431,102053,102262
051762639X,432,102060,102415
684824442,341,102047,102167
743458303,433,102052,102395
081296666X,434,102052,102416
819215635,435,102043,102417
880011025,436,102064,102418
1561011525,437,102050,102419
1877727083,438,102059,102420
486206173,439,102079,102262
312278586,440,102041,102210
8845229041,441,102069,102421
887641486X,442,102041,102422
140370900,443,102056,102423
674511255,444,102046,102424
30096189,445,102051,102425
312965745,446,102050,102210
345374657,447,102059,102185
395710901,448,102056,102426
080521061X,449,102047,102427
823032612,450,102054,102428
679310002,451,102044,102429
312288115,452,102041,102430
316171107,453,102050,102431
380710218,427,102046,102238
515118656,454,102047,102291
553289063,455,102043,102196
671000306,456,102047,102197
671673688,46,102065,102197
1561672033,457,102056,102432
425178242,458,102042,102164
618173870,459,102041,102411
156027321,208,102052,102201
375403582,460,102050,102311
385721420,461,102052,102245
451202341,462,102042,102214
743418190,463,102041,102433
385335407,464,102042,102342
965746828,465,102053,102434
60923245,466,102059,102223
486272664,467,102059,102262
786015276,468,102052,102435
60913509,469,102060,102223
553272837,299,102047,102196
440225078,470,102042,102325
312145543,471,102047,102284
425181111,45,102041,102164
380732688,472,102041,102192
140286276,473,102044,102213
373484100,299,102045,102370
449907481,474,102059,102185
553107305,475,102041,102193
080213825X,476,102042,102436
515127833,299,102052,102291
345441133,477,102041,102185
515134279,478,102041,102291
945586051,479,102067,102437
385490992,19,102050,102230
385424728,19,102051,102230
312980388,480,102041,102339
590419625,481,102067,102182
385472951,19,102053,102230
451195663,482,102050,102214
425182878,483,102049,102164
553564528,484,102053,102193
055356451X,484,102056,102193
743412621,46,102049,102197
849943728,485,102052,102438
849943450,486,102052,102438
084994371X,485,102052,102438
590406019,487,102048,102333
20442408,487,102080,102412
553225987,488,102060,102196
042517736X,489,102045,102164
671868713,115,102045,102197
038549825X,490,102042,102245
553202294,491,102066,102225
345313860,492,102060,102185
345369947,493,102043,102185
067170124X,494,102043,102197
345353625,495,102065,102185
308102282,496,102074,102191
006017143X,497,102045,102200
805056491,498,102050,102439
679401377,499,102047,102311
1562827049,500,102046,102440
385306032,464,102046,102342
816152446,501,102043,102441
821772953,502,102049,102442
345379454,503,102059,102185
553576925,138,102045,102196
743206053,46,102041,102317
688169678,504,102045,102223
439319552,505,102042,102182
590870157,506,102051,102182
307001164,507,102047,102443
440441501,508,102064,102444
590687301,509,102045,102182
439061644,510,102044,102445
439569842,511,102052,102446
307118703,512,102053,102447
590418858,513,102067,102182
030720152X,514,102054,102447
816728739,515,102059,102398
865050880,516,102058,102448
812519655,517,102056,102198
812524853,517,102059,102198
449211770,518,102053,102249
193072229X,519,102049,102449
812521129,517,102065,102198
345251733,520,102069,102185
1400077826,521,102052,102232
312995431,522,102049,102339
312312628,522,102049,102450
446394521,523,102059,102231
590021117,524,102069,102451
068484267X,202,102044,102167
553578693,525,102041,102193
380709260,509,102065,102403
807565288,526,102047,102452
312986769,522,102052,102450
345413377,76,102042,102337
345413369,76,102050,102337
679893105,76,102050,102308
61096091,527,102053,102238
345369068,528,102043,102249
451184718,528,102053,102214
449209121,518,102059,102249
60938455,529,102041,102223
080411952X,530,102045,102294
60575808,531,102049,102338
60558865,531,102049,102192
767912918,532,102049,102453
553298860,533,102051,102196
385335679,534,102041,102253
440122090,50,102067,102176
671525832,535,102052,102197
553279572,166,102067,102328
61009059,536,102056,102195
60930187,537,102045,102223
516076272,538,102073,102454
679450432,36,102044,102189
821775863,539,102052,102442
821770209,539,102052,102442
670855758,540,102056,102329
553562819,541,102051,102328
446364193,109,102046,102231
446519138,542,102056,102231
425179672,543,102042,102164
61042943,544,102051,102195
399144463,545,102050,102455
965404560,546,102041,102405
006015781X,547,102064,102191
60930705,548,102045,102223
312206763,549,102044,102456
316116025,550,102047,102431
156013967,551,102045,102201
385314019,552,102047,102285
743444167,553,102041,102332
618231617,554,102041,102260
1567920047,555,102044,102457
811203220,556,102081,102458
1573229148,557,102041,102326
787955671,558,102042,102459
425174484,559,102045,102164
385496907,560,102045,102409
446523992,561,102042,102231
140185216,562,102050,102353
684717255,563,102075,102241
486272745,564,102059,102262
8807120194,565,102051,102460
62507249,566,102046,102461
684801221,567,102056,102167
1576737357,568,102045,102462
60083298,569,102041,102212
446672211,570,102050,102231
140293248,571,102045,102213
807070718,572,102047,102463
743213831,573,102042,102318
345305477,574,102057,102185
61080519,575,102046,102464
142000205,576,102042,102213
316735027,577,102049,102226
193156146X,578,102052,102465
015600710X,114,102044,102201
62517856,579,102041,102461
679767789,37,102047,102297
449911683,580,102047,102185
425169626,581,102045,102164
449207757,580,102065,102249
449245691,580,102053,102249
140029400,582,102059,102371
140021566,583,102046,102371
2253004022,584,102064,102466
2253005274,585,102045,102271
225300670X,586,102082,102466
2266084372,587,102045,102197
2070362388,588,102069,102467
2266029460,589,102067,102197
2253007102,590,102083,102468
2070417743,166,102041,102207
2266033689,591,102069,102469
2070384349,592,102043,102207
207053880X,584,102041,102271
2070334368,593,102069,102470
2290314951,594,102042,102471
229000510X,75,102044,102471
3492207006,595,102064,102277
3499177757,596,102068,102472
3889774016,597,102056,102473
3502670005,598,102044,102474
905762487,599,102062,102475
3499222604,597,102050,102472
3746670055,600,102051,102476
140620427,42,102051,102256
3596144434,601,102044,102283
3442724686,180,102044,102477
385504209,112,102052,102286
446525502,193,102045,102231
385500769,602,102044,102230
399147012,603,102042,102414
670892963,158,102045,102329
688180639,274,102044,102300
316789089,114,102044,102226
451197275,604,102050,102214
425184129,264,102041,102164
151001006,605,102051,102296
385505833,53,102042,102286
679442790,606,102053,102166
525943862,607,102044,102298
609605925,477,102045,102478
60191929,608,102044,102300
743206045,46,102041,102317
684864843,302,102045,102317
684867818,609,102044,102317
743406176,610,102045,102292
380978539,611,102045,102479
679603352,285,102044,102307
679410430,612,102046,102480
446523569,193,102050,102231
671042556,613,102045,102292
679450440,36,102045,102311
140107649,614,102048,102213
609606727,615,102045,102481
446527793,193,102052,102231
446531332,193,102041,102231
1570717257,616,102042,102482
60192631,617,102044,102200
385420161,618,102059,102230
345339711,619,102060,102337
052594463X,620,102045,102298
039304016X,247,102053,102483
399147128,299,102042,102414
670031046,621,102041,102329
394574745,622,102059,102189
316969443,109,102042,102226
743230051,46,102042,102167
316693200,109,102041,102226
684868911,609,102045,102317
842336214,623,102045,102199
399148582,624,102041,102414
684864320,302,102044,102317
525944834,607,102045,102298
345428900,625,102045,102185
451176812,626,102046,102214
671525794,117,102068,102355
718144538,298,102069,102484
446602086,627,102056,102289
394551427,628,102058,102311
64407667,629,102044,102300
7100221,630,102042,102252
2253148539,631,102044,102466
2253043974,127,102064,102466
2020315491,632,102050,102485
747549923,633,102045,102486
743462335,634,102041,102222
140253580,635,102047,102487
947782141,636,102044,102488
057120354X,637,102045,102489
349101779,638,102069,102490
743222229,634,102042,102194
185479549X,639,102045,102491
140292918,640,102042,102256
1854795554,641,102045,102491
1858813093,642,102052,102492
2871290911,643,102044,102493
198604025,644,102052,102158
1842151053,645,102045,102494
2253063339,646,102041,102466
1860198597,647,102069,102495
767908473,648,102042,102453
1842040154,649,102045,102488
140622063,650,102053,102256
571209521,637,102041,102489
2264009306,631,102061,102496
1841952931,651,102041,102497
890877564,652,102056,102498
1405200677,653,102041,102319
416196772,654,102044,102499
747538069,655,102050,102500
375501347,656,102044,102311
60927240,466,102047,102223
316776963,657,102042,102229
156341029X,658,102046,102501
60934719,240,102042,102223
1886383421,659,102042,102502
1888451084,660,102045,102503
451450256,661,102046,102504
1555835953,662,102042,102505
395877563,663,102053,102260
962893862,664,102059,102506
1555834531,665,102050,102507
393318435,666,102050,102162
889740828,667,102050,102508
1563410443,339,102051,102501
1563899388,668,102052,102321
1563411148,669,102044,102501
553579681,670,102044,102509
553579673,670,102044,102196
451181379,45,102051,102214
786889160,671,102053,102239
345370740,672,102046,102266
553574175,673,102050,102328
553574167,674,102050,102196
553574159,674,102050,102328
312287240,675,102041,102510
679801146,676,102067,102511
446300101,677,102060,102231
821750410,678,102056,102442
425142485,45,102051,102164
451456548,679,102053,102257
60006048,680,102042,102192
312906552,681,102064,102284
440117291,682,102060,102176
425049981,683,102062,102164
374386676,684,102044,102161
786886463,305,102042,102512
345395379,685,102047,102185
380788497,149,102050,102338
307215342,686,102076,102513
374343381,684,102043,102324
345403339,687,102047,102185
440226694,688,102045,102206
440219604,689,102056,102514
767903285,690,102050,102357
345429176,691,102044,102185
038529929X,336,102044,102515
1573229571,692,102041,102326
345418778,154,102045,102185
517201658,293,102050,102516
743211383,120,102042,102167
039914370X,272,102050,102163
1884777805,693,102044,102517
312977905,694,102041,102450
812521331,695,102059,102198
451205421,45,102041,102214
894342789,696,102044,102518
440218535,697,102053,102288
449207595,698,102048,102249
8806142267,699,102047,102519
670844594,700,102059,102371
039457513X,701,102067,102166
394559487,702,102067,102311
804001944,703,102080,102520
590897985,704,102050,102521
689832877,705,102042,102183
689829698,706,102044,102183
439042917,510,102050,102182
64409457,487,102045,102403
64405052,487,102051,102403
043922165X,707,102042,102182
152162445,708,102042,102522
152162577,708,102042,102522
015216250X,708,102042,102522
1562477528,709,102044,102523
439221676,710,102042,102182
439221684,710,102042,102182
439221714,710,102045,102524
439221706,710,102041,102524
439221730,710,102041,102524
440415993,711,102045,102514
895872102,712,102050,102525
068983585X,713,102042,102183
345391802,154,102056,102185
440219078,714,102051,102254
185424597X,715,102052,102526
2080105434,716,102042,102527
349913358X,717,102046,102279
3257201761,718,102073,102270
3404121686,97,102051,102187
3404118960,97,102059,102187
345356578,719,102065,102266
345346971,720,102064,102337
753804700,606,102069,102528
451155750,120,102049,102214
786890436,721,102041,102529
415928087,722,102045,102499
521427150,723,102059,102530
812923278,724,102046,102178
884111342,725,102067,102531
345428544,726,102045,102266
671694049,154,102065,102197
080901582X,727,102056,102532
449006557,205,102042,102185
373250339,728,102052,102533
380820447,729,102041,102212
385497679,730,102045,102534
451454243,731,102056,102257
941423042,732,102048,102535
373871562,733,102042,102536
553101439,734,102047,102193
898151910,735,102064,102537
835949362,736,102066,102538
880701102,737,102058,102539
039914563X,123,102045,102540
312853238,738,102059,102198
688048730,739,102060,102541
425161722,123,102044,102164
385493800,19,102044,102230
849916399,740,102045,102360
1928791107,741,102045,102542
067175145X,742,102059,102355
440211727,53,102059,102176
877192820,743,102056,102543
380002450,744,102057,102192
793133955,745,102044,102544
394178017,746,102073,102436
425134350,123,102059,102164
385479689,747,102056,102545
380754851,748,102043,102191
380538504,749,102066,102238
044661162X,750,102052,102231
671742566,535,102043,102197
515122408,160,102050,102291
440222818,751,102050,102288
451204050,752,102042,102214
038533334X,753,102044,102253
449131548,754,102060,102249
440120470,755,102043,102325
451188209,756,102047,102214
440130913,188,102064,102176
449001954,376,102042,102249
345404777,757,102044,102185
451185277,758,102044,102214
440224829,759,102045,102546
671779338,760,102046,102197
515134368,454,102049,102291
380759497,163,102059,102338
3442098424,493,102059,102188
394578791,761,102047,102218
1558505377,762,102056,102547
373245696,763,102052,102370
743201078,764,102041,102241
068983571X,765,102045,102183
553256785,766,102054,102193
892967994,767,102049,102548
61064505,768,102053,102334
1551668785,769,102041,102549
836230868,770,102051,102410
381999866,771,102073,102550
380817144,772,102041,102192
380752115,773,102043,102464
553212583,774,102054,102193
446364762,412,102046,102231
425166619,489,102044,102164
061312975X,775,102044,102551
765341972,776,102041,102198
590514776,777,102050,102182
373037430,778,102052,102306
64472779,779,102052,102403
553581279,780,102044,102328
373750013,781,102052,102306
393030342,782,102043,102552
553561618,484,102051,102193
312422156,783,102052,102553
425139069,784,102046,102164
450029956,785,102074,102554
130139165,786,102045,102555
373196741,787,102052,102370
451524489,744,102056,102214
140065172,788,102046,102213
044022165X,53,102047,102176
373123485,789,102052,102306
373123108,790,102052,102306
590225170,791,102051,102182
399143165,489,102050,102163
044132231X,792,102058,102556
425124347,45,102051,102164
786889705,793,102045,102233
312282990,794,102042,102553
425137945,795,102046,102164
042512892X,795,102047,102164
425113892,795,102067,102164
394820371,796,102046,102557
449134482,797,102065,102249
014036336X,798,102046,102366
375821813,799,102041,102308
812516826,800,102046,102558
345348036,801,102064,102337
679420118,802,102052,102559
871137380,803,102044,102220
741409690,804,102041,102560
741407213,804,102042,102560
759612277,804,102042,102211
741402858,804,102044,102561
1585007366,804,102044,102211
074141127X,804,102041,102562
741403471,804,102045,102562
741403781,804,102045,102562
741403056,804,102045,102562
741405784,804,102045,102562
741402912,804,102044,102562
553568760,199,102056,102196
034538184X,36,102056,102185
140620125,805,102051,102256
140620109,42,102051,102256
375420827,806,102041,102563
671745530,154,102043,102197
805062971,807,102044,102406
553211412,805,102054,102193
671510053,808,102051,102167
1573229385,809,102041,102326
945397410,810,102047,102564
385334036,811,102042,102342
60914653,179,102048,102191
345347536,163,102064,102266
055321313X,812,102057,102565
3473540420,813,102069,102566
375507256,814,102049,102186
60529709,459,102052,102223
876850867,815,102062,102567
140274154,562,102050,102256
679743464,816,102046,102297
375704027,816,102045,102297
874067391,817,102047,102568
590484753,818,102056,102569
451527038,819,102050,102313
1590520777,820,102041,102462
590484672,818,102051,102569
975311255,821,102049,102570
743237188,822,102041,102318
553586122,823,102041,102196
553584510,525,102052,102193
345341201,824,102067,102294
1551662744,825,102053,102549
440175623,188,102064,102176
440216842,188,102050,102176
345443284,826,102044,102185
553285653,827,102065,102328
394800133,828,102084,102571
60972777,829,102067,102223
64401472,830,102068,102200
156001942,57,102056,102201
055326382X,831,102051,102196
345418018,285,102053,102185
684801469,567,102056,102167
393961192,832,102043,102162
9997522052,592,102042,102572
872203492,833,102053,102573
312420145,175,102042,102553
911104542,834,102077,102574
375401318,835,102041,102218
140253602,836,102047,102213
671789422,837,102046,102197
1566193966,838,102069,102575
014016930X,839,102059,102213
140077022,840,102043,102213
679732764,841,102056,102297
553273604,234,102048,102196
553273914,234,102060,102196
60256672,842,102073,102300
039592720X,843,102044,102576
1859671500,844,102056,102577
810935627,845,102059,102578
60928336,128,102053,102223
671003755,396,102047,102332
553268449,846,102058,102193
684844729,847,102053,102317
395051649,848,102081,102411
375705228,849,102045,102297
038001503X,127,102080,102203
835607860,850,102045,102579
158574218X,851,102042,102580
806996021,852,102053,102581
440215625,853,102046,102176
316777730,657,102050,102229
375501851,854,102045,102166
877733759,855,102060,102582
805019367,856,102051,102439
140070206,857,102067,102213
140236589,858,102051,102213
140042393,640,102074,102371
1590520653,859,102052,102462
1590521994,860,102052,102462
3446202218,861,102041,102583
3499134446,497,102056,102279
067142517X,862,102066,102317
671726889,863,102065,102197
446601241,109,102056,102231
451124340,120,102054,102584
345384466,492,102046,102185
446604801,109,102053,102231
345422392,493,102042,102185
679734775,864,102043,102232
440414717,865,102044,102557
689715625,866,102059,102183
812539389,780,102050,102198
152013369,867,102047,102296
425124819,795,102051,102164
345409469,64,102053,102185
1558747346,868,102044,102172
373250177,869,102041,102533
763615382,870,102041,102585
